anchor,candidate,label,confidence,gloss_anchor,gloss_candidate,cue,phon_sim,observed_confusions,freq_anchor,risk
निदान,निवारण,SAME_MEANING,0.75,diagnosis/remedy,prevention/remedy,both used for pest/disease control solutions,0.643,1,256,6.37
निदान,निराकरण,SAME_MEANING,0.75,diagnosis/remedy,resolution/solution,both refer to solving crop problems,0.556,1,256,5.43
निदान,धान,DIFF_MEANING,0.9,diagnosis/remedy,paddy (rice crop),"धान appears with crop names like खेत, फसल; निदान with disease/problem",0.7,0,3103,4.76
निदान,नियम,DIFF_MEANING,0.85,diagnosis/remedy,rule/regulation,"नियम used for rules/laws, निदान for solving an issue",0.72,0,256,2.96
निदान,आवेदन,DIFF_MEANING,0.85,diagnosis/remedy,application (form),"आवेदन used for submitting forms/requests, निदान for problem solving",0.683,0,19,2.91
निदान,ओनियन,DIFF_MEANING,0.8,diagnosis/remedy,onion (crop),"ओनियन refers to the vegetable crop, निदान to a solution/diagnosis",0.75,0,5,2.7
निदान,धन,DIFF_MEANING,0.85,diagnosis/remedy,wealth/money,"धन used in financial context, निदान in problem-solving context",0.7,0,7,2.64
निदान,मटन,DIFF_MEANING,0.8,diagnosis/remedy,mutton (meat),"मटन refers to meat/food, unrelated to crop problem solving",0.72,0,256,2.6
कितने बार,कितनी बार,SAME_WORD,0.95,how many times,how many times,grammatical gender agreement variant of same phrase (बार is feminine),0.956,42,220,39.2
कितने बार,कितना बार,SAME_WORD,0.85,how many times,how many times (ungrammatical variant),"colloquial/incorrect gender agreement, same intended meaning",0.956,8,99,18.61
कितने बार,तत्व,DIFF_MEANING,0.85,how many times,nutrient/element,"appears with fertilizer/nutrient names like NPK, not with dose frequency questions",0.5,1,261,4.46
कितने बार,कितने साल,DIFF_MEANING,0.9,how many times,how many years,asks about duration in years vs repetition count,0.844,0,261,3.19
कितने बार,कितने मात्रा,DIFF_MEANING,0.9,how many times,how much quantity/dose,asks about amount/dose of input vs frequency of application,0.827,0,261,3.13
कितने बार,कितने देर,DIFF_MEANING,0.88,how many times,how much time/duration,asks about waiting duration vs number of repetitions,0.844,0,5,3.05
कितने बार,सितंबर,UNRELATED,0.95,how many times,September (month),"month name in date context, unrelated to frequency question",0.789,0,261,3.03
कितने बार,कितना देर,DIFF_MEANING,0.88,how many times,how much time/duration,asks about duration/wait time vs count of repetitions,0.8,0,6,2.96
पहला,पहले,SAME_WORD,0.85,first (adj),first/before (oblique/adverb form),"same lemma पहला, oblique case used as 'before/first'",0.933,5,255,16.35
पहला,पहेला,SAME_WORD,0.8,first,first (spelling variant),"same meaning, minor vowel spelling difference",0.933,7,255,12.82
पहला,पला,DIFF_MEANING,0.6,first (growth stage),raised/nurtured or frost-related (पाला),context of crop damage/frost vs stage order,0.75,1,9,5.83
पहला,पहली,SAME_WORD,0.9,first (masc),first (fem),gender inflection of same lemma,0.9,0,255,4.34
पहला,फसलों,DIFF_MEANING,0.9,first (stage),crops (oblique plural),talking about crops vs stage order,0.867,0,255,4.21
पहला,फसलें,DIFF_MEANING,0.9,first (stage),crops (plural),talking about crops vs stage order,0.867,0,255,3.91
सिम,सेम,SAME_WORD,0.9,bean (hyacinth/flat bean),bean (hyacinth/flat bean),"same crop referent, spelling variant सिम/सेम",0.867,73,261,41.9
सिम,सीम,SAME_WORD,0.75,bean crop,bean crop (alt spelling),"phonetically identical, used interchangeably for the bean crop in ASR output",1.0,43,261,36.37
सिम,नीम,DIFF_MEANING,0.9,bean crop,neem tree (medicinal/pesticide use),context of pest control or tree vs. planting/harvesting beans,0.667,2,107,8.25
सिम,सेब,DIFF_MEANING,0.85,bean crop,apple fruit,apple orchard context vs. bean field context,0.733,1,261,7.61
सिम,बीम,DIFF_MEANING,0.8,bean crop,beam (construction/structure),"used in construction/irrigation structure talk, not crop context",0.667,2,5,5.82
सिम,से,DIFF_MEANING,0.85,bean crop,postposition 'from/with',"functional grammatical word, no crop reference nearby",0.533,2,261,5.62
सिम,सींग,DIFF_MEANING,0.85,bean crop,horn (of animal),used when discussing cattle or animal husbandry,0.65,1,261,5.0
सिम,शीशम,DIFF_MEANING,0.85,bean crop,sheesham (rosewood tree),"tree/timber context, not vegetable/crop planting",0.7,0,41,3.25
सिम,सीमा,DIFF_MEANING,0.85,bean crop,boundary/limit,"used with land area or limit discussion, not crop name",0.875,0,261,3.16
सिम,शाम,DIFF_MEANING,0.85,bean crop,evening (time of day),"time reference in sentence, unrelated to crop",0.8,0,9,3.12
फूलगोभी,फूल गोभी,SAME_WORD,0.98,cauliflower,cauliflower,,1.0,151,86,66.45
फूलगोभी,फूल कोभी,SAME_WORD,0.95,cauliflower,cauliflower,,1.0,8,31,17.21
फूलगोभी,फुल गोभी,SAME_WORD,0.95,cauliflower,cauliflower,,1.0,5,7,12.18
फूलगोभी,फुलकोभी,SAME_WORD,0.95,cauliflower,cauliflower,,1.0,2,34,10.96
फूलगोभी,फूलकोभी,SAME_WORD,0.95,cauliflower,cauliflower,,1.0,3,7,10.28
फूलगोभी,फुल कोभी,SAME_WORD,0.9,cauliflower,cauliflower,,1.0,1,16,8.34
फूलगोभी,फुलगोभी,SAME_WORD,0.95,cauliflower,cauliflower,,1.0,1,8,7.66
फूलगोभी,फूलों,DIFF_MEANING,0.85,cauliflower,flowers (plural),used with 'lagna/aana' (flowering stage of a crop) rather than referring to a vegetable being planted or harvested,0.625,2,253,6.71
बताइए,बताया जाए,SAME_WORD,0.85,please tell,should be told (passive),,0.656,2,255,8.02
बताइए,बताओ,SAME_WORD,0.9,please tell,tell (informal imperative),,0.817,1,255,7.07
बताइए,बतलाइए,SAME_WORD,0.95,please tell,please tell (dialect variant),,0.812,1,14,6.67
बताइए,बताया,SAME_WORD,0.85,please tell,told (past tense),,0.733,1,255,6.52
बताइए,बचाये,DIFF_MEANING,0.85,please tell,save/protect,context about protecting crop/pest vs asking for information,0.633,1,7,4.77
बताइए,बताया जाये,SAME_WORD,0.85,please tell,should be told (passive),,0.59,1,255,4.59
बताइए,बढ़ाएं,DIFF_MEANING,0.85,please tell,increase (imperative),context about raising yield/quantity vs requesting info,0.85,0,145,4.47
बताइए,बढ़ाने,DIFF_MEANING,0.85,please tell,to increase,context about increasing production vs asking to explain,0.733,0,521,4.33
उड़द,उरद,SAME_WORD,0.97,black gram (urad dal),"black gram (urad dal, no-nukta spelling)","same crop, spelling variant without nukta on ड़",0.75,142,245,44.61
उड़द,उड़दी,SAME_WORD,0.55,black gram (urad dal),feminine/inflected form of urad,rare inflected/dialectal form referring to same crop,0.9,0,245,3.23
उड़द,उड़दा,SAME_WORD,0.55,black gram (urad dal),masculine/inflected form of urad,rare inflected/dialectal form referring to same crop,0.9,0,245,3.23
उड़द,उत्पाद,DIFF_MEANING,0.85,black gram (urad dal),product/output,context of 'produce/output quantity' vs naming a pulse crop,0.72,0,245,2.97
उड़द,उखड़,DIFF_MEANING,0.8,black gram (urad dal),uprooted/pulled out (of crop),"used with verbs like 'gaya/gayi' describing plants being uprooted, not naming a crop",0.75,0,5,2.69
जैविक खाद,वर्मी कंपोस्ट,SAME_MEANING,0.55,organic fertilizer/manure,vermicompost (organic manure from worms),"both refer to organic manure applied to soil, though vermicompost is a specific type",0.492,1,242,5.26
जैविक खाद,जैविक खेती,DIFF_MEANING,0.85,organic fertilizer (a substance),organic farming (a method/practice),"खाद appears with verbs like डालना/छिड़कना (applying), खेती appears with करना/अपनाना (practicing a method)",0.87,0,242,3.86
मूली,मुल्ली,SAME_WORD,0.9,radish,radish,,1.0,18,25,22.91
मूली,मुली,SAME_WORD,0.92,radish,radish,,1.0,17,22,22.07
मूली,मुरई,SAME_MEANING,0.65,radish,radish (regional dialect term),"used in eastern dialects for radish, context of sowing/harvesting root vegetable",0.82,4,13,9.96
मूली,मूल्य,DIFF_MEANING,0.85,radish,price/value,"appears with numbers or 'rate/kimat' context, not with sowing/crop terms",0.7,5,244,8.48
मूली,मुरली,DIFF_MEANING,0.85,radish,flute,"musical instrument context, not crop context",0.75,4,5,8.06
मूली,मूंगफली,DIFF_MEANING,0.8,radish,groundnut/peanut,"different crop type, oilseed vs root vegetable, check surrounding crop-specific terms",0.611,2,93,7.41
मूली,मुंह,DIFF_MEANING,0.85,radish,mouth,"body part context like 'mouth of animal/field opening', not crop context",0.625,1,32,5.62
मूली,इमली,DIFF_MEANING,0.8,radish,tamarind,"tree fruit context vs root vegetable, different plant type entirely",0.78,1,5,5.59
परवल,परोर,SAME_MEANING,0.75,pointed gourd (parwal),regional name for pointed gourd,"both refer to the same vegetable, parwal/parol, used interchangeably in eastern dialects",0.671,13,248,14.1
परवल,परवर,SAME_WORD,0.85,pointed gourd (parwal),spelling/pronunciation variant of parwal,minor consonant shift (v/r) of same crop name,0.943,7,11,13.66
परवल,पटल,DIFF_MEANING,0.85,pointed gourd,page/surface/table (non-agricultural),"context about records, land registry, or document use signals पटल, not a vegetable",0.643,3,21,7.54
परवल,तरबूज,DIFF_MEANING,0.9,pointed gourd,watermelon,"mentions of sweet fruit, summer melon crop indicate तरबूज, not parwal",0.629,1,142,6.59
परवल,परोड़,SAME_MEANING,0.65,pointed gourd,regional variant name for parwal,"used by farmers referring to same vine vegetable, slightly different pronunciation",0.586,2,248,5.62
परवल,करैला,DIFF_MEANING,0.85,pointed gourd,bitter gourd,bitter taste and different vine crop context differentiate karela from parwal,0.514,1,26,4.52
परवल,फल फूल,DIFF_MEANING,0.8,pointed gourd (crop),fruiting/flowering growth stage,"used to describe plant growth stage (fruit/flower formation), not a specific crop name",0.8,0,248,3.88
ठीक,टिक,DIFF_MEANING,0.75,okay/fine/correct,tick (insect) / to stay put,context of insect/pest vs approval or repair of a task,1.0,1,9,7.88
ठीक,इख,DIFF_MEANING,0.55,okay/fine/correct,likely garbled form of ईख (sugarcane),crop name in sentence like 'ईख की फसल' vs approval word 'ठीक है',0.667,1,14,5.54
ठीक,छिड़के,DIFF_MEANING,0.85,okay/fine/correct,to spray (pesticide/fertilizer),verb of spraying chemical vs statement of correctness,0.5,1,54,4.83
ठीक,अधिक,DIFF_MEANING,0.8,okay/fine/correct,more/excess (quantity),used with quantity like 'अधिक पानी' vs approval 'ठीक है',0.775,0,215,4.27
ठीक,चेक,DIFF_MEANING,0.7,okay/fine/correct,to check/verify,instruction to inspect something vs statement that something is fine,0.533,1,10,4.26
ठीक,टीका,DIFF_MEANING,0.8,okay/fine/correct,vaccine/injection or tilak mark,context of medicine/injection for crop vs general approval,0.875,0,45,4.14
ठीक,तारीख,DIFF_MEANING,0.85,okay/fine/correct,date (calendar),mention of a specific date vs confirmation of correctness,0.7,0,283,3.47
ठीक,टॉनिक,DIFF_MEANING,0.85,okay/fine/correct,tonic (fertilizer/health supplement),context of plant health product vs general approval word,0.7,0,60,3.41
ठीक,तक,DIFF_MEANING,0.8,okay/fine/correct,until/up to (preposition),used to indicate a limit or extent vs confirming something is fine,0.8,0,283,3.05
खरपतवार नाशी,खरपतवार नाशक,SAME_WORD,0.95,herbicide/weed-killer,herbicide/weed-killer,,0.906,29,184,30.89
खरपतवार नाशी,खरपतवार नासी,SAME_WORD,0.9,herbicide/weed-killer,herbicide/weed-killer (spelling variant),,1.0,18,234,21.49
खरपतवार नाशी,खरपतवार नाश,DIFF_MEANING,0.7,herbicide/weed-killer,"weed destruction/damage (noun of harm, not the product)",used as 'खरपतवार नाश हो गया' (weeds destroyed) vs asking for/using a herbicide product,0.969,0,6,3.54
पौधों,पौधो,SAME_WORD,0.9,plants (oblique pl.),plants (dialectal spelling),,1.0,7,14,14.88
पौधों,पेड़,DIFF_MEANING,0.85,plant/seedling,tree,"पेड़ = full-grown tree; पौधा = young plant/seedling, often discussed at nursery/transplant stage",0.725,0,3577,4.96
पौधों,फोटो,DIFF_MEANING,0.85,plant/seedling,photo/picture,"फोटो used when talking about taking/sending an image, not crop growth",0.9,0,242,4.25
